event_date,code,market,status_type,status_value,source,source_url,raw_path,confidence,notes
2022-03-24,269620,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,"snapshot=managed_issue; 종목명=시스웍; 지정사유=상장폐지사유 발생,회생절차 개시신청,자기자본 10억원 미만,자본잠식률 50% 이상"
2023-03-23,217480,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,"snapshot=managed_issue; 종목명=에스디생명공학; 지정사유=상장적격성 실질심사 대상 결정,상장폐지사유 발생"
2023-03-24,046070,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,"snapshot=managed_issue; 종목명=코다코; 지정사유=상장폐지사유 발생,상장적격성 실질심사 대상 결정,최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생,회생절차 개시신청"
2023-10-27,377460,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,snapshot=managed_issue; 종목명=큐에이드; 지정사유=상장적격성 실질심사 대상 결정
2023-11-15,099520,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,"snapshot=managed_issue; 종목명=DGI; 지정사유=상장적격성 실질심사 대상 결정,상장폐지사유 발생"
2024-03-07,096610,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,"snapshot=managed_issue; 종목명=알에프세미; 지정사유=상장적격성 실질심사 대상 결정,상장폐지사유 발생"
2024-03-20,244460,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,"snapshot=managed_issue; 종목명=올리패스; 지정사유=최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생,상장적격성 실질심사 대상 결정,상장폐지사유 발생,자본잠식률 50% 이상"
2024-04-08,182400,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,"snapshot=managed_issue; 종목명=엔케이젠바이오텍코리아; 지정사유=자기자본 10억원 미만,상장적격성 실질심사 대상 결정,상장폐지사유 발생,자본잠식률 50% 이상,최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
2024-04-09,073640,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,"snapshot=managed_issue; 종목명=테라사이언스; 지정사유=상장폐지사유 발생,사외이사수 미달"
2024-04-12,258830,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,"snapshot=managed_issue; 종목명=세종메디칼; 지정사유=상장적격성 실질심사 대상 결정,최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생,상장폐지사유 발생"
2024-04-19,245620,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,"snapshot=managed_issue; 종목명=EDGC; 지정사유=상장폐지사유 발생,회생절차 개시신청"
2024-04-24,196490,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,"snapshot=managed_issue; 종목명=디에이테크놀로지; 지정사유=상장적격성 실질심사 대상 결정,상장폐지사유 발생"
2024-08-16,005110,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,"snapshot=managed_issue; 종목명=한창; 지정사유=반기검토의견 의견거절,상장폐지 사유의 발생"
2024-10-07,082660,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,"snapshot=managed_issue; 종목명=코스나인; 지정사유=상장적격성 실질심사 대상 결정,상장폐지사유 발생"
2024-11-25,080720,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,"snapshot=managed_issue; 종목명=한국유니온제약; 지정사유=상장적격성 실질심사 대상 결정,상장폐지사유 발생,회생절차 개시신청"
2025-01-15,068940,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,"snapshot=managed_issue; 종목명=셀피글로벌; 지정사유=상장적격성 실질심사 대상 결정,상장폐지사유 발생"
2025-03-17,418250,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,snapshot=managed_issue; 종목명=시큐레터; 지정사유=상장적격성 실질심사 대상 결정
2025-03-21,009440,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,"snapshot=managed_issue; 종목명=KC그린홀딩스; 지정사유=반기검토의견 의견거절,상장폐지 사유의 발생"
2025-03-21,065570,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,"snapshot=managed_issue; 종목명=삼영이엔씨; 지정사유=상장적격성 실질심사 대상 결정,상장폐지사유 발생"
2025-03-21,180400,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,snapshot=managed_issue; 종목명=DXVX; 지정사유=최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생
2025-03-24,049180,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,"snapshot=managed_issue; 종목명=셀루메드; 지정사유=상장폐지사유 발생,자본잠식률 50% 이상,최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
2025-03-24,073570,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,snapshot=managed_issue; 종목명=리튬포어스; 지정사유=최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생
2025-03-24,079970,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,snapshot=managed_issue; 종목명=투비소프트; 지정사유=상장폐지사유 발생
2025-03-24,196300,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,snapshot=managed_issue; 종목명=HLB펩; 지정사유=최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생
2025-03-24,219550,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,snapshot=managed_issue; 종목명=디와이디; 지정사유=최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생
2025-03-24,284620,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,"snapshot=managed_issue; 종목명=카이노스메드; 지정사유=최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생,상장폐지사유 발생,상장적격성 실질심사 대상 결정,자본잠식률 50% 이상"
2025-03-24,288330,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,"snapshot=managed_issue; 종목명=파라택시스코리아; 지정사유=최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생,상장폐지사유 발생,상장적격성 실질심사 대상 결정"
2025-03-24,294090,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,"snapshot=managed_issue; 종목명=이오플로우; 지정사유=상장적격성 실질심사 대상 결정,상장폐지사유 발생"
2025-03-24,298060,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,"snapshot=managed_issue; 종목명=풍전약품; 지정사유=최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생,최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
2025-03-25,241820,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,"snapshot=managed_issue; 종목명=피씨엘; 지정사유=상장적격성 실질심사 대상 결정,자본잠식률 50% 이상,매출액 30억원 미달,상장폐지사유 발생"
2025-03-26,052770,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,"snapshot=managed_issue; 종목명=아이톡시; 지정사유=시가총액 미달,상장폐지사유 발생,자본잠식률 50% 이상"
2025-04-01,001470,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,"snapshot=managed_issue; 종목명=삼부토건; 지정사유=상장폐지 사유의 발생,회생절차개시신청,반기검토의견 의견거절"
2025-04-01,043220,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,"snapshot=managed_issue; 종목명=티에스넥스젠; 지정사유=회생절차 개시신청,상장적격성 실질심사 대상 결정,상장폐지사유 발생"
2025-04-02,121800,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,"snapshot=managed_issue; 종목명=비덴트; 지정사유=상장폐지사유 발생,상장적격성 실질심사 대상 결정"
2025-04-07,352770,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,"snapshot=managed_issue; 종목명=셀레스트라; 지정사유=회생절차 개시신청,파산신청,상장폐지사유 발생"
2025-04-07,412540,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,"snapshot=managed_issue; 종목명=제일엠앤에스; 지정사유=상장폐지사유 발생,회생절차 개시신청"
2025-04-08,036690,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,"snapshot=managed_issue; 종목명=코맥스; 지정사유=최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생,상장적격성 실질심사 대상 결정"
2025-04-08,043090,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,"snapshot=managed_issue; 종목명=더테크놀로지; 지정사유=최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생,상장적격성 실질심사 대상 결정,상장폐지사유 발생,매출액 30억원 미달"
2025-04-08,060240,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,"snapshot=managed_issue; 종목명=스타코링크; 지정사유=상장적격성 실질심사 대상 결정,상장폐지사유 발생,자본잠식률 50% 이상,최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
2025-04-11,030350,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,"snapshot=managed_issue; 종목명=드래곤플라이; 지정사유=상장적격성 실질심사 대상 결정,최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
2025-04-11,065150,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,snapshot=managed_issue; 종목명=대산F&B; 지정사유=상장적격성 실질심사 대상 결정
2025-05-09,066410,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,snapshot=managed_issue; 종목명=버킷스튜디오; 지정사유=상장적격성 실질심사 대상 결정
2025-05-16,016790,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,"snapshot=managed_issue; 종목명=현대사료; 지정사유=상장적격성 실질심사 대상 결정,상장폐지사유 발생"
2025-05-22,005030,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,snapshot=managed_issue; 종목명=부산주공; 지정사유=자본잠식(자본금의 50/100이상 잠식)
2025-05-23,041590,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,"snapshot=managed_issue; 종목명=플래스크; 지정사유=상장적격성 실질심사 대상 결정,상장폐지사유 발생"
2025-07-22,246250,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,"snapshot=managed_issue; 종목명=에스엘에스바이오; 지정사유=상장적격성 실질심사 대상 결정,상장폐지사유 발생"
2025-08-04,066790,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,"snapshot=managed_issue; 종목명=씨씨에스; 지정사유=상장적격성 실질심사 대상 결정,상장폐지사유 발생"
2025-09-03,054180,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,"snapshot=managed_issue; 종목명=메디콕스; 지정사유=상장폐지사유 발생,상장적격성 실질심사 대상 결정"
2025-09-18,175250,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,"snapshot=managed_issue; 종목명=아이큐어; 지정사유=상장적격성 실질심사 대상 결정,최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생"
2025-12-11,234920,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,snapshot=managed_issue; 종목명=자이글; 지정사유=상장적격성 실질심사 대상 결정
2026-01-07,002410,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,"snapshot=managed_issue; 종목명=범양건영; 지정사유=회생절차개시신청,반기검토의견 의견거절,상장폐지 사유의 발생"
2026-01-14,111870,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=KH 미래물산; 폐지사유=감사의견 거절(감사범위 제한)
2026-01-14,174880,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=장원테크; 폐지사유=감사의견 한정(감사범위 제한)
2026-01-14,226360,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=KH 건설; 폐지사유=감사의견 거절(감사범위 제한)
2026-01-14,308700,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=테크엔; 폐지사유=지정자문인 선임계약 해지 후 30일 이내 미체결(2025.5.15限)
2026-01-14,448830,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=미래에셋비전스팩3호; 폐지사유=피흡수합병(스팩소멸합병)
2026-01-14,478780,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=대신밸런스제18호스팩; 폐지사유=피흡수합병(스팩소멸합병)
2026-01-15,003560,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=아이에이치큐; 폐지사유=감사의견 의견거절 2년 계속
2026-01-15,033180,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=KH 필룩스; 폐지사유=감사의견 의견거절 2년 계속
2026-01-16,343090,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=HLB사이언스; 폐지사유=피흡수합병
2026-01-22,057880,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=푸른소나무; 폐지사유=감사의견 거절(감사범위 제한 및 계속기업 존속능력 불확실성)
2026-01-26,010600,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=웰바이오텍; 폐지사유=감사의견 의견거절 2년 계속
2026-01-26,042670,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=HD현대인프라코어; 폐지사유=해산 사유 발생
2026-01-26,150840,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=인트로메딕; 폐지사유=기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정
2026-01-27,001140,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=국보; 폐지사유=감사의견 의견거절 2년 계속
2026-01-27,208340,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=파멥신; 폐지사유=기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정
2026-01-27,495900,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=에이엠시지; 폐지사유=상장폐지 신청
2026-01-28,446150,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=유안타제12호스팩; 폐지사유=합병상장예비심사청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소
2026-01-28,455250,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=KB제25호스팩; 폐지사유=합병상장예비심사신청서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소
2026-01-29,450050,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=하이제8호스팩; 폐지사유=상장예비심사신청서 미제출 등으로 관리종목으로 지정된 날부터 1개월 이내 동 사유 미해소
2026-02-04,454640,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=하나29호스팩; 폐지사유=상장예비심사신청서 미제출 등으로 관리종목으로 지정된 날부터 1개월 이내 동 사유 미해소
2026-02-09,288490,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=나라소프트; 폐지사유=지정자문인 선임계약 해지 후 30일 이내 미체결
2026-02-10,456490,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=교보14호스팩; 폐지사유=상장예비심사신청서 미제출 등으로 관리종목으로 지정된 날부터 1개월 이내 동 사유 미해소
2026-02-12,019440,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=세아특수강; 폐지사유=지주회사(최대주주등)의 완전자회사화 등
2026-02-13,031860,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,"snapshot=managed_issue; 종목명=디에이치엑스컴퍼니; 지정사유=상장폐지사유 발생,시가총액 미달"
2026-02-23,052670,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=제일바이오; 폐지사유=기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정
2026-02-24,341310,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=이앤에치; 폐지사유=지정자문인 선임계약 해지 후 30일 이내 미체결('26.2.5限)
2026-02-25,263050,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,"snapshot=managed_issue; 종목명=유틸렉스; 지정사유=상장폐지사유 발생,상장적격성 실질심사 대상 결정"
2026-03-04,455910,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=SK증권제9호스팩; 폐지사유=합병상장예비심사신청서 미제출 등으로 관리종목으로 지정된 날(2026.1.14)부터 1개월 이내 동 사유 미해소
