date,code,stock_name,market,signal_state,horizon_trading_days,evaluation_status,forward_date,signal_close,forward_close,raw_forward_return_pct,directional_forward_score_pct,source_strategy,signal_mode,evaluation_mode
2025-02-05,160190,하이젠알앤엠,KOSDAQ,BUY candidate,1,complete,2025-02-06,42000.0000,42050.0000,0.1190,0.1190,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,160190,하이젠알앤엠,KOSDAQ,BUY candidate,5,missing_forward_price,,42000.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,351320,에스에이티이엔지,KOSDAQ,BUY candidate,1,complete,2025-02-06,3015.0000,2790.0000,-7.4627,-7.4627,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,351320,에스에이티이엔지,KOSDAQ,BUY candidate,5,missing_forward_price,,3015.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,010100,한국무브넥스,KOSPI,BUY candidate,1,complete,2025-02-06,7040.0000,7300.0000,3.6932,3.6932,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,010100,한국무브넥스,KOSPI,BUY candidate,5,missing_forward_price,,7040.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,098460,고영,KOSDAQ,BUY candidate,1,complete,2025-02-06,17710.0000,17560.0000,-0.8470,-0.8470,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,098460,고영,KOSDAQ,BUY candidate,5,missing_forward_price,,17710.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,168360,펨트론,KOSDAQ,BUY candidate,1,complete,2025-02-06,9760.0000,10000.0000,2.4590,2.4590,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,168360,펨트론,KOSDAQ,BUY candidate,5,missing_forward_price,,9760.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,277810,레인보우로보틱스,KOSDAQ,BUY candidate,1,complete,2025-02-06,371000.0000,374500.0000,0.9434,0.9434,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,277810,레인보우로보틱스,KOSDAQ,BUY candidate,5,missing_forward_price,,371000.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,301300,바이브컴퍼니,KOSDAQ,BUY candidate,1,complete,2025-02-06,6770.0000,6810.0000,0.5908,0.5908,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,301300,바이브컴퍼니,KOSDAQ,BUY candidate,5,missing_forward_price,,6770.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,123010,아이윈플러스,KOSDAQ,BUY candidate,1,complete,2025-02-06,1930.0000,1799.0000,-6.7876,-6.7876,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,123010,아이윈플러스,KOSDAQ,BUY candidate,5,missing_forward_price,,1930.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,332570,와이팜,KOSDAQ,BUY candidate,1,complete,2025-02-06,4910.0000,5250.0000,6.9246,6.9246,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,332570,와이팜,KOSDAQ,BUY candidate,5,missing_forward_price,,4910.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,430690,한싹,KOSDAQ,BUY candidate,1,complete,2025-02-06,6390.0000,6200.0000,-2.9734,-2.9734,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,430690,한싹,KOSDAQ,BUY candidate,5,missing_forward_price,,6390.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,382150,온코크로스,KOSDAQ,BUY candidate,1,complete,2025-02-06,10060.0000,13070.0000,29.9205,29.9205,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,382150,온코크로스,KOSDAQ,BUY candidate,5,missing_forward_price,,10060.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,042660,한화오션,KOSPI,BUY candidate,1,complete,2025-02-06,60000.0000,61700.0000,2.8333,2.8333,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,042660,한화오션,KOSPI,BUY candidate,5,missing_forward_price,,60000.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,208710,바이오로그디바이스,KOSDAQ,BUY candidate,1,complete,2025-02-06,667.0000,640.0000,-4.0480,-4.0480,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,208710,바이오로그디바이스,KOSDAQ,BUY candidate,5,missing_forward_price,,667.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,042000,카페24,KOSDAQ,BUY candidate,1,complete,2025-02-06,56200.0000,56300.0000,0.1779,0.1779,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,042000,카페24,KOSDAQ,BUY candidate,5,missing_forward_price,,56200.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,297090,씨에스베어링,KOSDAQ,BUY candidate,1,complete,2025-02-06,7270.0000,7550.0000,3.8514,3.8514,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,297090,씨에스베어링,KOSDAQ,BUY candidate,5,missing_forward_price,,7270.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,051630,진양화학,KOSPI,BUY candidate,1,complete,2025-02-06,5520.0000,5230.0000,-5.2536,-5.2536,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,051630,진양화학,KOSPI,BUY candidate,5,missing_forward_price,,5520.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,317830,에스피시스템스,KOSDAQ,BUY candidate,1,complete,2025-02-06,8820.0000,9580.0000,8.6168,8.6168,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,317830,에스피시스템스,KOSDAQ,BUY candidate,5,missing_forward_price,,8820.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,108490,로보티즈,KOSDAQ,BUY candidate,1,complete,2025-02-06,40650.0000,38800.0000,-4.5510,-4.5510,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,108490,로보티즈,KOSDAQ,BUY candidate,5,missing_forward_price,,40650.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,080220,제주반도체,KOSDAQ,BUY candidate,1,complete,2025-02-06,14030.0000,14160.0000,0.9266,0.9266,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,080220,제주반도체,KOSDAQ,BUY candidate,5,missing_forward_price,,14030.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,010770,평화홀딩스,KOSPI,BUY candidate,1,complete,2025-02-06,3770.0000,3735.0000,-0.9284,-0.9284,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,010770,평화홀딩스,KOSPI,BUY candidate,5,missing_forward_price,,3770.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,019490,엑시큐어하이트론,KOSPI,SELL candidate,1,complete,2025-02-06,829.0000,805.0000,-2.8951,2.8951,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,019490,엑시큐어하이트론,KOSPI,SELL candidate,5,missing_forward_price,,829.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,381620,제닉스,KOSDAQ,SELL candidate,1,complete,2025-02-06,9600.0000,9400.0000,-2.0833,2.0833,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,381620,제닉스,KOSDAQ,SELL candidate,5,missing_forward_price,,9600.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,065650,하이퍼코퍼레이션,KOSDAQ,SELL candidate,1,complete,2025-02-06,518.0000,637.0000,22.9730,-22.9730,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,065650,하이퍼코퍼레이션,KOSDAQ,SELL candidate,5,missing_forward_price,,518.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,206400,베노티앤알,KOSDAQ,SELL candidate,1,complete,2025-02-06,1749.0000,1680.0000,-3.9451,3.9451,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,206400,베노티앤알,KOSDAQ,SELL candidate,5,missing_forward_price,,1749.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,015020,이스타코,KOSPI,SELL candidate,1,complete,2025-02-06,1270.0000,1258.0000,-0.9449,0.9449,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,015020,이스타코,KOSPI,SELL candidate,5,missing_forward_price,,1270.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,387570,파인메딕스,KOSDAQ,SELL candidate,1,complete,2025-02-06,7750.0000,7690.0000,-0.7742,0.7742,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,387570,파인메딕스,KOSDAQ,SELL candidate,5,missing_forward_price,,7750.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,012170,아센디오,KOSPI,SELL candidate,1,complete,2025-02-06,240.0000,240.0000,0.0000,-0.0000,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,012170,아센디오,KOSPI,SELL candidate,5,missing_forward_price,,240.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,064960,SNT모티브,KOSPI,SELL candidate,1,complete,2025-02-06,25650.0000,25500.0000,-0.5848,0.5848,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,064960,SNT모티브,KOSPI,SELL candidate,5,missing_forward_price,,25650.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,065500,오리엔트정공,KOSDAQ,SELL candidate,1,complete,2025-02-06,4535.0000,4515.0000,-0.4410,0.4410,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,065500,오리엔트정공,KOSDAQ,SELL candidate,5,missing_forward_price,,4535.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,196300,애니젠,KOSDAQ,SELL candidate,1,complete,2025-02-06,7190.0000,6940.0000,-3.4771,3.4771,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,196300,애니젠,KOSDAQ,SELL candidate,5,missing_forward_price,,7190.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,013360,일성건설,KOSPI,SELL candidate,1,complete,2025-02-06,3020.0000,3080.0000,1.9868,-1.9868,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,013360,일성건설,KOSPI,SELL candidate,5,missing_forward_price,,3020.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,045340,토탈소프트,KOSDAQ,SELL candidate,1,complete,2025-02-06,7140.0000,7310.0000,2.3810,-2.3810,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,045340,토탈소프트,KOSDAQ,SELL candidate,5,missing_forward_price,,7140.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,298060,에스씨엠생명과학,KOSDAQ,SELL candidate,1,complete,2025-02-06,1352.0000,1354.0000,0.1479,-0.1479,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,298060,에스씨엠생명과학,KOSDAQ,SELL candidate,5,missing_forward_price,,1352.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,214610,미코바이오메드,KOSDAQ,SELL candidate,1,complete,2025-02-06,1101.0000,978.0000,-11.1717,11.1717,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,214610,미코바이오메드,KOSDAQ,SELL candidate,5,missing_forward_price,,1101.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,025950,동신건설,KOSDAQ,SELL candidate,1,complete,2025-02-06,42450.0000,42550.0000,0.2356,-0.2356,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,025950,동신건설,KOSDAQ,SELL candidate,5,missing_forward_price,,42450.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,016920,카스,KOSDAQ,SELL candidate,1,complete,2025-02-06,1840.0000,1841.0000,0.0543,-0.0543,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,016920,카스,KOSDAQ,SELL candidate,5,missing_forward_price,,1840.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,432980,엠에프씨,KOSDAQ,SELL candidate,1,complete,2025-02-06,4145.0000,4200.0000,1.3269,-1.3269,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,432980,엠에프씨,KOSDAQ,SELL candidate,5,missing_forward_price,,4145.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,321370,센서뷰,KOSDAQ,SELL candidate,1,complete,2025-02-06,1235.0000,1255.0000,1.6194,-1.6194,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,321370,센서뷰,KOSDAQ,SELL candidate,5,missing_forward_price,,1235.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,179900,유티아이,KOSDAQ,SELL candidate,1,complete,2025-02-06,20950.0000,21700.0000,3.5800,-3.5800,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,179900,유티아이,KOSDAQ,SELL candidate,5,missing_forward_price,,20950.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,018500,동원금속,KOSPI,SELL candidate,1,complete,2025-02-06,1855.0000,1844.0000,-0.5930,0.5930,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,018500,동원금속,KOSPI,SELL candidate,5,missing_forward_price,,1855.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-06,160190,하이젠알앤엠,KOSDAQ,BUY candidate,1,complete,2025-02-07,42050.0000,40150.0000,-4.5184,-4.5184,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-06,160190,하이젠알앤엠,KOSDAQ,BUY candidate,5,missing_forward_price,,42050.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-06,010100,한국무브넥스,KOSPI,BUY candidate,1,complete,2025-02-07,7300.0000,7640.0000,4.6575,4.6575,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-06,010100,한국무브넥스,KOSPI,BUY candidate,5,missing_forward_price,,7300.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-06,351320,에스에이티이엔지,KOSDAQ,BUY candidate,1,complete,2025-02-07,2790.0000,2510.0000,-10.0358,-10.0358,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-06,351320,에스에이티이엔지,KOSDAQ,BUY candidate,5,missing_forward_price,,2790.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-06,098460,고영,KOSDAQ,BUY candidate,1,complete,2025-02-07,17560.0000,18120.0000,3.1891,3.1891,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-06,098460,고영,KOSDAQ,BUY candidate,5,missing_forward_price,,17560.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-06,161580,필옵틱스,KOSDAQ,BUY candidate,1,complete,2025-02-07,38300.0000,44400.0000,15.9269,15.9269,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-06,161580,필옵틱스,KOSDAQ,BUY candidate,5,missing_forward_price,,38300.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-06,332570,와이팜,KOSDAQ,BUY candidate,1,complete,2025-02-07,5250.0000,4705.0000,-10.3810,-10.3810,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-06,332570,와이팜,KOSDAQ,BUY candidate,5,missing_forward_price,,5250.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-06,112290,와이씨켐,KOSDAQ,BUY candidate,1,complete,2025-02-07,25000.0000,27200.0000,8.8000,8.8000,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-06,112290,와이씨켐,KOSDAQ,BUY candidate,5,missing_forward_price,,25000.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-06,382150,온코크로스,KOSDAQ,BUY candidate,1,complete,2025-02-07,13070.0000,12430.0000,-4.8967,-4.8967,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-06,382150,온코크로스,KOSDAQ,BUY candidate,5,missing_forward_price,,13070.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-06,168360,펨트론,KOSDAQ,BUY candidate,1,complete,2025-02-07,10000.0000,10850.0000,8.5000,8.5000,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-06,168360,펨트론,KOSDAQ,BUY candidate,5,missing_forward_price,,10000.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-06,301300,바이브컴퍼니,KOSDAQ,BUY candidate,1,complete,2025-02-07,6810.0000,6460.0000,-5.1395,-5.1395,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-06,301300,바이브컴퍼니,KOSDAQ,BUY candidate,5,missing_forward_price,,6810.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-06,042660,한화오션,KOSPI,BUY candidate,1,complete,2025-02-07,61700.0000,61900.0000,0.3241,0.3241,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-06,042660,한화오션,KOSPI,BUY candidate,5,missing_forward_price,,61700.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-06,434480,모니터랩,KOSDAQ,BUY candidate,1,complete,2025-02-07,5540.0000,5340.0000,-3.6101,-3.6101,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-06,434480,모니터랩,KOSDAQ,BUY candidate,5,missing_forward_price,,5540.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-06,119850,지엔씨에너지,KOSDAQ,BUY candidate,1,complete,2025-02-07,12830.0000,12660.0000,-1.3250,-1.3250,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-06,119850,지엔씨에너지,KOSDAQ,BUY candidate,5,missing_forward_price,,12830.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-06,277810,레인보우로보틱스,KOSDAQ,BUY candidate,1,complete,2025-02-07,374500.0000,410500.0000,9.6128,9.6128,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-06,277810,레인보우로보틱스,KOSDAQ,BUY candidate,5,missing_forward_price,,374500.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-06,219550,디와이디,KOSDAQ,BUY candidate,1,complete,2025-02-07,885.0000,903.0000,2.0339,2.0339,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-06,219550,디와이디,KOSDAQ,BUY candidate,5,missing_forward_price,,885.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-06,171010,램테크놀러지,KOSDAQ,BUY candidate,1,complete,2025-02-07,4860.0000,5640.0000,16.0494,16.0494,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-06,171010,램테크놀러지,KOSDAQ,BUY candidate,5,missing_forward_price,,4860.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-06,430690,한싹,KOSDAQ,BUY candidate,1,complete,2025-02-07,6200.0000,6050.0000,-2.4194,-2.4194,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-06,430690,한싹,KOSDAQ,BUY candidate,5,missing_forward_price,,6200.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-06,108490,로보티즈,KOSDAQ,BUY candidate,1,complete,2025-02-07,38800.0000,37450.0000,-3.4794,-3.4794,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-06,108490,로보티즈,KOSDAQ,BUY candidate,5,missing_forward_price,,38800.0000,,,,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-06,411080,샌즈랩,KOSDAQ,BUY candidate,1,complete,2025-02-07,10660.0000,10160.0000,-4.6904,-4.6904,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
