date,code,stock_name,market,horizon_trading_days,evaluation_status,forward_date,target_side,target_weight,raw_forward_return_pct,weighted_return_contribution_pct,source_signal_state,target_mode,pnl_mode,order_intent_generated
2025-02-05,160190,하이젠알앤엠,KOSDAQ,1,complete,2025-02-06,LONG,0.050000,0.1190,0.0060,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-05,351320,에스에이티이엔지,KOSDAQ,1,complete,2025-02-06,LONG,0.050000,-7.4627,-0.3731,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-05,010100,한국무브넥스,KOSPI,1,complete,2025-02-06,LONG,0.050000,3.6932,0.1847,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-05,098460,고영,KOSDAQ,1,complete,2025-02-06,LONG,0.050000,-0.8470,-0.0423,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-05,168360,펨트론,KOSDAQ,1,complete,2025-02-06,LONG,0.050000,2.4590,0.1230,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-05,277810,레인보우로보틱스,KOSDAQ,1,complete,2025-02-06,LONG,0.050000,0.9434,0.0472,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-05,301300,바이브컴퍼니,KOSDAQ,1,complete,2025-02-06,LONG,0.050000,0.5908,0.0295,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-05,123010,아이윈플러스,KOSDAQ,1,complete,2025-02-06,LONG,0.050000,-6.7876,-0.3394,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-05,332570,와이팜,KOSDAQ,1,complete,2025-02-06,LONG,0.050000,6.9246,0.3462,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-05,430690,한싹,KOSDAQ,1,complete,2025-02-06,LONG,0.050000,-2.9734,-0.1487,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-05,382150,온코크로스,KOSDAQ,1,complete,2025-02-06,LONG,0.050000,29.9205,1.4960,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-05,042660,한화오션,KOSPI,1,complete,2025-02-06,LONG,0.050000,2.8333,0.1417,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-05,208710,바이오로그디바이스,KOSDAQ,1,complete,2025-02-06,LONG,0.050000,-4.0480,-0.2024,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-05,042000,카페24,KOSDAQ,1,complete,2025-02-06,LONG,0.050000,0.1779,0.0089,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-05,297090,씨에스베어링,KOSDAQ,1,complete,2025-02-06,LONG,0.050000,3.8514,0.1926,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-05,051630,진양화학,KOSPI,1,complete,2025-02-06,LONG,0.050000,-5.2536,-0.2627,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-05,317830,에스피시스템스,KOSDAQ,1,complete,2025-02-06,LONG,0.050000,8.6168,0.4308,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-05,108490,로보티즈,KOSDAQ,1,complete,2025-02-06,LONG,0.050000,-4.5510,-0.2276,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-05,080220,제주반도체,KOSDAQ,1,complete,2025-02-06,LONG,0.050000,0.9266,0.0463,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-05,010770,평화홀딩스,KOSPI,1,complete,2025-02-06,LONG,0.050000,-0.9284,-0.0464,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-06,160190,하이젠알앤엠,KOSDAQ,1,complete,2025-02-07,LONG,0.050000,-4.5184,-0.2259,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-06,010100,한국무브넥스,KOSPI,1,complete,2025-02-07,LONG,0.050000,4.6575,0.2329,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-06,351320,에스에이티이엔지,KOSDAQ,1,complete,2025-02-07,LONG,0.050000,-10.0358,-0.5018,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-06,098460,고영,KOSDAQ,1,complete,2025-02-07,LONG,0.050000,3.1891,0.1595,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-06,161580,필옵틱스,KOSDAQ,1,complete,2025-02-07,LONG,0.050000,15.9269,0.7963,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-06,332570,와이팜,KOSDAQ,1,complete,2025-02-07,LONG,0.050000,-10.3810,-0.5191,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-06,112290,와이씨켐,KOSDAQ,1,complete,2025-02-07,LONG,0.050000,8.8000,0.4400,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-06,382150,온코크로스,KOSDAQ,1,complete,2025-02-07,LONG,0.050000,-4.8967,-0.2448,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-06,168360,펨트론,KOSDAQ,1,complete,2025-02-07,LONG,0.050000,8.5000,0.4250,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-06,301300,바이브컴퍼니,KOSDAQ,1,complete,2025-02-07,LONG,0.050000,-5.1395,-0.2570,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-06,042660,한화오션,KOSPI,1,complete,2025-02-07,LONG,0.050000,0.3241,0.0162,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-06,434480,모니터랩,KOSDAQ,1,complete,2025-02-07,LONG,0.050000,-3.6101,-0.1805,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-06,119850,지엔씨에너지,KOSDAQ,1,complete,2025-02-07,LONG,0.050000,-1.3250,-0.0663,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-06,277810,레인보우로보틱스,KOSDAQ,1,complete,2025-02-07,LONG,0.050000,9.6128,0.4806,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-06,219550,디와이디,KOSDAQ,1,complete,2025-02-07,LONG,0.050000,2.0339,0.1017,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-06,171010,램테크놀러지,KOSDAQ,1,complete,2025-02-07,LONG,0.050000,16.0494,0.8025,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-06,430690,한싹,KOSDAQ,1,complete,2025-02-07,LONG,0.050000,-2.4194,-0.1210,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-06,108490,로보티즈,KOSDAQ,1,complete,2025-02-07,LONG,0.050000,-3.4794,-0.1740,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-06,411080,샌즈랩,KOSDAQ,1,complete,2025-02-07,LONG,0.050000,-4.6904,-0.2345,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-06,042000,카페24,KOSDAQ,1,complete,2025-02-07,LONG,0.050000,1.4210,0.0711,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-07,010100,한국무브넥스,KOSPI,1,complete,2025-02-10,LONG,0.050000,11.1257,0.5563,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-07,160190,하이젠알앤엠,KOSDAQ,1,complete,2025-02-10,LONG,0.050000,-2.9888,-0.1494,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-07,161580,필옵틱스,KOSDAQ,1,complete,2025-02-10,LONG,0.050000,3.3784,0.1689,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-07,098460,고영,KOSDAQ,1,complete,2025-02-10,LONG,0.050000,-0.1656,-0.0083,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-07,351320,에스에이티이엔지,KOSDAQ,1,complete,2025-02-10,LONG,0.050000,7.1713,0.3586,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-07,112290,와이씨켐,KOSDAQ,1,complete,2025-02-10,LONG,0.050000,8.2721,0.4136,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-07,171010,램테크놀러지,KOSDAQ,1,complete,2025-02-10,LONG,0.050000,0.1773,0.0089,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-07,277810,레인보우로보틱스,KOSDAQ,1,complete,2025-02-10,LONG,0.050000,-8.1608,-0.4080,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-07,168360,펨트론,KOSDAQ,1,complete,2025-02-10,LONG,0.050000,-0.0922,-0.0046,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-07,332570,와이팜,KOSDAQ,1,complete,2025-02-10,LONG,0.050000,0.0000,0.0000,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-07,080220,제주반도체,KOSDAQ,1,complete,2025-02-10,LONG,0.050000,5.9246,0.2962,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-07,466100,클로봇,KOSDAQ,1,complete,2025-02-10,LONG,0.050000,2.8272,0.1414,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-07,219550,디와이디,KOSDAQ,1,complete,2025-02-10,LONG,0.050000,-3.5437,-0.1772,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-07,042660,한화오션,KOSPI,1,complete,2025-02-10,LONG,0.050000,-6.1389,-0.3069,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-07,115310,인포바인,KOSDAQ,1,complete,2025-02-10,LONG,0.050000,-0.7752,-0.0388,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-07,119850,지엔씨에너지,KOSDAQ,1,complete,2025-02-10,LONG,0.050000,-1.9747,-0.0987,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-07,301300,바이브컴퍼니,KOSDAQ,1,complete,2025-02-10,LONG,0.050000,-5.4180,-0.2709,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-07,042000,카페24,KOSDAQ,1,complete,2025-02-10,LONG,0.050000,0.0000,0.0000,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-07,064350,현대로템,KOSPI,1,complete,2025-02-10,LONG,0.050000,-1.1307,-0.0565,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-07,089010,켐트로닉스,KOSDAQ,1,complete,2025-02-10,LONG,0.050000,-0.3891,-0.0195,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-10,010100,한국무브넥스,KOSPI,1,complete,2025-02-11,LONG,0.050000,-29.9176,-1.4959,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-10,160190,하이젠알앤엠,KOSDAQ,1,complete,2025-02-11,LONG,0.050000,0.1284,0.0064,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-10,161580,필옵틱스,KOSDAQ,1,complete,2025-02-11,LONG,0.050000,3.1590,0.1580,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-10,098460,고영,KOSDAQ,1,complete,2025-02-11,LONG,0.050000,3.8695,0.1935,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-10,351320,에스에이티이엔지,KOSDAQ,1,complete,2025-02-11,LONG,0.050000,-4.8327,-0.2416,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-10,112290,와이씨켐,KOSDAQ,1,complete,2025-02-11,LONG,0.050000,-6.1121,-0.3056,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-10,080220,제주반도체,KOSDAQ,1,complete,2025-02-11,LONG,0.050000,0.8475,0.0424,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-10,466100,클로봇,KOSDAQ,1,complete,2025-02-11,LONG,0.050000,-6.6191,-0.3310,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-10,475400,씨메스,KOSDAQ,1,complete,2025-02-11,LONG,0.050000,-2.6901,-0.1345,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-10,452190,한빛레이저,KOSDAQ,1,complete,2025-02-11,LONG,0.050000,16.3194,0.8160,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-10,168360,펨트론,KOSDAQ,1,complete,2025-02-11,LONG,0.050000,0.0000,0.0000,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-10,332570,와이팜,KOSDAQ,1,complete,2025-02-11,LONG,0.050000,-5.9511,-0.2976,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-10,264660,씨앤지하이테크,KOSDAQ,1,complete,2025-02-11,LONG,0.050000,-0.3149,-0.0157,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-10,437730,삼현,KOSDAQ,1,complete,2025-02-11,LONG,0.050000,-2.4735,-0.1237,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-10,008730,율촌화학,KOSPI,1,complete,2025-02-11,LONG,0.050000,-2.3845,-0.1192,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-10,277810,레인보우로보틱스,KOSDAQ,1,complete,2025-02-11,LONG,0.050000,5.8355,0.2918,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-10,317830,에스피시스템스,KOSDAQ,1,complete,2025-02-11,LONG,0.050000,-4.3519,-0.2176,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-10,102120,어보브반도체,KOSDAQ,1,complete,2025-02-11,LONG,0.050000,-1.5837,-0.0792,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-10,115310,인포바인,KOSDAQ,1,complete,2025-02-11,LONG,0.050000,0.1562,0.0078,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-10,089010,켐트로닉스,KOSDAQ,1,complete,2025-02-11,LONG,0.050000,-5.2734,-0.2637,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-11,160190,하이젠알앤엠,KOSDAQ,1,complete,2025-02-12,LONG,0.050000,-11.0256,-0.5513,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-11,226950,올릭스,KOSDAQ,1,complete,2025-02-12,LONG,0.050000,29.9712,1.4986,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-11,098460,고영,KOSDAQ,1,complete,2025-02-12,LONG,0.050000,-0.1597,-0.0080,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-11,161580,필옵틱스,KOSDAQ,1,complete,2025-02-12,LONG,0.050000,-6.4414,-0.3221,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-11,452190,한빛레이저,KOSDAQ,1,complete,2025-02-12,LONG,0.050000,-8.2090,-0.4104,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-11,351320,에스에이티이엔지,KOSDAQ,1,complete,2025-02-12,LONG,0.050000,0.5859,0.0293,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-11,010100,한국무브넥스,KOSPI,1,complete,2025-02-12,LONG,0.050000,-12.2689,-0.6134,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-11,475400,씨메스,KOSDAQ,1,complete,2025-02-12,LONG,0.050000,-15.7452,-0.7873,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-11,466100,클로봇,KOSDAQ,1,complete,2025-02-12,LONG,0.050000,-10.4689,-0.5234,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-11,080220,제주반도체,KOSDAQ,1,complete,2025-02-12,LONG,0.050000,-2.8011,-0.1401,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-11,277810,레인보우로보틱스,KOSDAQ,1,complete,2025-02-12,LONG,0.050000,-6.5163,-0.3258,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-11,112290,와이씨켐,KOSDAQ,1,complete,2025-02-12,LONG,0.050000,-5.9675,-0.2984,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-11,172670,에이엘티,KOSDAQ,1,complete,2025-02-12,LONG,0.050000,-6.3681,-0.3184,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-11,419530,SAMG엔터,KOSDAQ,1,complete,2025-02-12,LONG,0.050000,3.8005,0.1900,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-11,168360,펨트론,KOSDAQ,1,complete,2025-02-12,LONG,0.050000,-1.1070,-0.0554,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-11,079900,전진건설로봇,KOSPI,1,complete,2025-02-12,LONG,0.050000,2.1661,0.1083,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-11,010770,평화홀딩스,KOSPI,1,complete,2025-02-12,LONG,0.050000,4.2660,0.2133,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-11,119850,지엔씨에너지,KOSDAQ,1,complete,2025-02-12,LONG,0.050000,5.7186,0.2859,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-11,317830,에스피시스템스,KOSDAQ,1,complete,2025-02-12,LONG,0.050000,-8.6053,-0.4303,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-11,042000,카페24,KOSDAQ,1,complete,2025-02-12,LONG,0.050000,-3.3670,-0.1683,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-12,226950,올릭스,KOSDAQ,1,complete,2025-02-13,LONG,0.050000,-1.1086,-0.0554,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-12,098460,고영,KOSDAQ,1,complete,2025-02-13,LONG,0.050000,5.9701,0.2985,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-12,351320,에스에이티이엔지,KOSDAQ,1,complete,2025-02-13,LONG,0.050000,2.1359,0.1068,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-12,161580,필옵틱스,KOSDAQ,1,complete,2025-02-13,LONG,0.050000,0.0000,0.0000,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-12,080220,제주반도체,KOSDAQ,1,complete,2025-02-13,LONG,0.050000,2.7089,0.1354,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-12,172670,에이엘티,KOSDAQ,1,complete,2025-02-13,LONG,0.050000,-0.5979,-0.0299,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-12,419530,SAMG엔터,KOSDAQ,1,complete,2025-02-13,LONG,0.050000,-3.8902,-0.1945,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-12,010770,평화홀딩스,KOSPI,1,complete,2025-02-13,LONG,0.050000,3.1288,0.1564,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-12,042660,한화오션,KOSPI,1,complete,2025-02-13,LONG,0.050000,6.3100,0.3155,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-12,160190,하이젠알앤엠,KOSDAQ,1,complete,2025-02-13,LONG,0.050000,2.3055,0.1153,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-12,079900,전진건설로봇,KOSPI,1,complete,2025-02-13,LONG,0.050000,14.6643,0.7332,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-12,119850,지엔씨에너지,KOSDAQ,1,complete,2025-02-13,LONG,0.050000,-6.1922,-0.3096,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-12,168360,펨트론,KOSDAQ,1,complete,2025-02-13,LONG,0.050000,4.4776,0.2239,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-12,332570,와이팜,KOSDAQ,1,complete,2025-02-13,LONG,0.050000,-3.2051,-0.1603,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-12,010100,한국무브넥스,KOSPI,1,complete,2025-02-13,LONG,0.050000,-7.0881,-0.3544,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-12,358570,지아이이노베이션,KOSDAQ,1,complete,2025-02-13,LONG,0.050000,-2.5256,-0.1263,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-12,277810,레인보우로보틱스,KOSDAQ,1,complete,2025-02-13,LONG,0.050000,1.7426,0.0871,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-12,331520,밸로프,KOSDAQ,1,complete,2025-02-13,LONG,0.050000,-1.0582,-0.0529,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-12,474610,RF시스템즈,KOSDAQ,1,complete,2025-02-13,LONG,0.050000,0.1656,0.0083,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-12,450330,하스,KOSDAQ,1,complete,2025-02-13,LONG,0.050000,-3.5283,-0.1764,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-13,226950,올릭스,KOSDAQ,1,complete,2025-02-14,LONG,0.050000,-5.6054,-0.2803,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-13,098460,고영,KOSDAQ,1,complete,2025-02-14,LONG,0.050000,3.1187,0.1559,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-13,351320,에스에이티이엔지,KOSDAQ,1,complete,2025-02-14,LONG,0.050000,-4.5627,-0.2281,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-13,161580,필옵틱스,KOSDAQ,1,complete,2025-02-14,LONG,0.050000,2.7088,0.1354,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-13,080220,제주반도체,KOSDAQ,1,complete,2025-02-14,LONG,0.050000,-0.3928,-0.0196,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-13,347700,라이프시맨틱스,KOSDAQ,1,complete,2025-02-14,LONG,0.050000,-2.1118,-0.1056,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-13,042660,한화오션,KOSPI,1,complete,2025-02-14,LONG,0.050000,0.5161,0.0258,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-13,172670,에이엘티,KOSDAQ,1,complete,2025-02-14,LONG,0.050000,0.0752,0.0038,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
