date,code,stock_name,market,target_side,target_weight,rank_in_portfolio,source_signal_state,source_rank_in_date_state,source_roc_pct,source_strategy,source_signal_mode,portfolio_mode,target_mode,order_intent_generated
2025-02-13,168360,펨트론,KOSDAQ,LONG,0.050000,10,BUY candidate,10,66.6667,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-13,277810,레인보우로보틱스,KOSDAQ,LONG,0.050000,11,BUY candidate,11,65.0000,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-13,160190,하이젠알앤엠,KOSDAQ,LONG,0.050000,12,BUY candidate,12,63.9723,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-13,419530,SAMG엔터,KOSDAQ,LONG,0.050000,13,BUY candidate,13,63.2970,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-13,489790,한화비전,KOSPI,LONG,0.050000,14,BUY candidate,14,62.6308,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-13,452190,한빛레이저,KOSDAQ,LONG,0.050000,15,BUY candidate,15,59.5882,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-13,115310,인포바인,KOSDAQ,LONG,0.050000,16,BUY candidate,16,57.5904,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-13,007660,이수페타시스,KOSPI,LONG,0.050000,17,BUY candidate,17,57.5092,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-13,340930,유일에너테크,KOSDAQ,LONG,0.050000,18,BUY candidate,18,57.0700,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-13,474610,RF시스템즈,KOSDAQ,LONG,0.050000,19,BUY candidate,19,56.5330,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-13,332570,와이팜,KOSDAQ,LONG,0.050000,20,BUY candidate,20,54.6075,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-14,226950,올릭스,KOSDAQ,LONG,0.050000,1,BUY candidate,1,168.3238,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-14,098460,고영,KOSDAQ,LONG,0.050000,2,BUY candidate,2,136.9942,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-14,340930,유일에너테크,KOSDAQ,LONG,0.050000,3,BUY candidate,3,96.9585,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-14,351320,에스에이티이엔지,KOSDAQ,LONG,0.050000,4,BUY candidate,4,91.8960,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-14,161580,필옵틱스,KOSDAQ,LONG,0.050000,5,BUY candidate,5,86.4754,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-14,080220,제주반도체,KOSDAQ,LONG,0.050000,6,BUY candidate,6,86.4496,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-14,172670,에이엘티,KOSDAQ,LONG,0.050000,7,BUY candidate,7,80.8424,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-14,347700,라이프시맨틱스,KOSDAQ,LONG,0.050000,8,BUY candidate,8,76.4838,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-14,115310,인포바인,KOSDAQ,LONG,0.050000,9,BUY candidate,9,75.7794,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-14,419530,SAMG엔터,KOSDAQ,LONG,0.050000,10,BUY candidate,10,75.1567,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-14,042660,한화오션,KOSPI,LONG,0.050000,11,BUY candidate,11,72.5360,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-14,432720,퀄리타스반도체,KOSDAQ,LONG,0.050000,12,BUY candidate,12,69.3407,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-14,277810,레인보우로보틱스,KOSDAQ,LONG,0.050000,13,BUY candidate,13,68.2008,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-14,102120,어보브반도체,KOSDAQ,LONG,0.050000,14,BUY candidate,14,65.7419,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-14,010770,평화홀딩스,KOSPI,LONG,0.050000,15,BUY candidate,15,65.6189,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-14,358570,지아이이노베이션,KOSDAQ,LONG,0.050000,16,BUY candidate,16,63.9785,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-14,331520,밸로프,KOSDAQ,LONG,0.050000,17,BUY candidate,17,63.4426,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-14,168360,펨트론,KOSDAQ,LONG,0.050000,18,BUY candidate,18,61.0526,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-14,332570,와이팜,KOSDAQ,LONG,0.050000,19,BUY candidate,19,60.3419,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-14,119850,지엔씨에너지,KOSDAQ,LONG,0.050000,20,BUY candidate,20,59.3750,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-17,226950,올릭스,KOSDAQ,LONG,0.050000,1,BUY candidate,1,210.6452,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-17,098460,고영,KOSDAQ,LONG,0.050000,2,BUY candidate,2,128.4916,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-17,340930,유일에너테크,KOSDAQ,LONG,0.050000,3,BUY candidate,3,103.7984,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-17,119850,지엔씨에너지,KOSDAQ,LONG,0.050000,4,BUY candidate,4,94.5221,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-17,351320,에스에이티이엔지,KOSDAQ,LONG,0.050000,5,BUY candidate,5,87.4519,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-17,080220,제주반도체,KOSDAQ,LONG,0.050000,6,BUY candidate,6,84.9329,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-17,419530,SAMG엔터,KOSDAQ,LONG,0.050000,7,BUY candidate,7,83.6028,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-17,347700,라이프시맨틱스,KOSDAQ,LONG,0.050000,8,BUY candidate,8,82.4645,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-17,172670,에이엘티,KOSDAQ,LONG,0.050000,9,BUY candidate,9,82.3848,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-17,161580,필옵틱스,KOSDAQ,LONG,0.050000,10,BUY candidate,10,81.4394,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-17,432720,퀄리타스반도체,KOSDAQ,LONG,0.050000,11,BUY candidate,11,77.2826,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-17,115310,인포바인,KOSDAQ,LONG,0.050000,12,BUY candidate,12,69.0867,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-17,356860,티엘비,KOSDAQ,LONG,0.050000,13,BUY candidate,13,66.4139,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-17,105550,엣지파운드리,KOSDAQ,LONG,0.050000,14,BUY candidate,14,65.3061,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-17,358570,지아이이노베이션,KOSDAQ,LONG,0.050000,15,BUY candidate,15,64.6868,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-17,160190,하이젠알앤엠,KOSDAQ,LONG,0.050000,16,BUY candidate,16,63.9113,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-17,102120,어보브반도체,KOSDAQ,LONG,0.050000,17,BUY candidate,17,63.7441,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-17,042660,한화오션,KOSPI,LONG,0.050000,18,BUY candidate,18,62.4609,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-17,331520,밸로프,KOSDAQ,LONG,0.050000,19,BUY candidate,19,62.0462,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-17,474610,RF시스템즈,KOSDAQ,LONG,0.050000,20,BUY candidate,20,61.5385,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-18,226950,올릭스,KOSDAQ,LONG,0.050000,1,BUY candidate,1,206.6667,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-18,098460,고영,KOSDAQ,LONG,0.050000,2,BUY candidate,2,139.1775,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-18,340930,유일에너테크,KOSDAQ,LONG,0.050000,3,BUY candidate,3,97.0588,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-18,080220,제주반도체,KOSDAQ,LONG,0.050000,4,BUY candidate,4,94.5664,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-18,105550,엣지파운드리,KOSDAQ,LONG,0.050000,5,BUY candidate,5,91.7184,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-18,351320,에스에이티이엔지,KOSDAQ,LONG,0.050000,6,BUY candidate,6,88.0769,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-18,388720,유일로보틱스,KOSDAQ,LONG,0.050000,7,BUY candidate,7,84.3972,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-18,161580,필옵틱스,KOSDAQ,LONG,0.050000,8,BUY candidate,8,83.9458,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-18,384470,코어라인소프트,KOSDAQ,LONG,0.050000,9,BUY candidate,9,82.7119,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-18,432720,퀄리타스반도체,KOSDAQ,LONG,0.050000,10,BUY candidate,10,81.4286,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-18,172670,에이엘티,KOSDAQ,LONG,0.050000,11,BUY candidate,11,79.7043,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-18,347700,라이프시맨틱스,KOSDAQ,LONG,0.050000,12,BUY candidate,12,78.1285,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-18,160190,하이젠알앤엠,KOSDAQ,LONG,0.050000,13,BUY candidate,13,76.5217,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-18,382150,온코크로스,KOSDAQ,LONG,0.050000,14,BUY candidate,14,75.6225,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-18,000880,한화,KOSPI,LONG,0.050000,15,BUY candidate,15,74.2160,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-18,277810,레인보우로보틱스,KOSDAQ,LONG,0.050000,16,BUY candidate,16,73.2365,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-18,358570,지아이이노베이션,KOSDAQ,LONG,0.050000,17,BUY candidate,17,73.1947,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-18,090710,휴림로봇,KOSDAQ,LONG,0.050000,18,BUY candidate,18,72.8740,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-18,475400,씨메스,KOSDAQ,LONG,0.050000,19,BUY candidate,19,72.5410,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-18,356860,티엘비,KOSDAQ,LONG,0.050000,20,BUY candidate,20,70.6843,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-19,226950,올릭스,KOSDAQ,LONG,0.050000,1,BUY candidate,1,189.0173,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-19,098460,고영,KOSDAQ,LONG,0.050000,2,BUY candidate,2,121.3740,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-19,161580,필옵틱스,KOSDAQ,LONG,0.050000,3,BUY candidate,3,100.3759,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-19,351320,에스에이티이엔지,KOSDAQ,LONG,0.050000,4,BUY candidate,4,95.1872,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-19,105550,엣지파운드리,KOSDAQ,LONG,0.050000,5,BUY candidate,5,94.9791,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-19,388720,유일로보틱스,KOSDAQ,LONG,0.050000,6,BUY candidate,6,93.2107,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-19,080220,제주반도체,KOSDAQ,LONG,0.050000,7,BUY candidate,7,91.6155,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-19,347700,라이프시맨틱스,KOSDAQ,LONG,0.050000,8,BUY candidate,8,85.7471,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-19,340930,유일에너테크,KOSDAQ,LONG,0.050000,9,BUY candidate,9,83.9623,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-19,438700,버넥트,KOSDAQ,LONG,0.050000,10,BUY candidate,10,83.9465,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-19,264660,씨앤지하이테크,KOSDAQ,LONG,0.050000,11,BUY candidate,11,76.4414,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-19,119850,지엔씨에너지,KOSDAQ,LONG,0.050000,12,BUY candidate,12,76.2195,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-19,113810,디젠스,KOSDAQ,LONG,0.050000,13,BUY candidate,13,75.7322,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-19,090710,휴림로봇,KOSDAQ,LONG,0.050000,14,BUY candidate,14,73.5767,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-19,356860,티엘비,KOSDAQ,LONG,0.050000,15,BUY candidate,15,72.7343,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-19,082270,젬백스,KOSDAQ,LONG,0.050000,16,BUY candidate,16,71.8157,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-19,172670,에이엘티,KOSDAQ,LONG,0.050000,17,BUY candidate,17,70.3268,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-19,222800,심텍,KOSDAQ,LONG,0.050000,18,BUY candidate,18,70.1948,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-19,432720,퀄리타스반도체,KOSDAQ,LONG,0.050000,19,BUY candidate,19,69.7842,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-19,102120,어보브반도체,KOSDAQ,LONG,0.050000,20,BUY candidate,20,69.0255,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-20,226950,올릭스,KOSDAQ,LONG,0.050000,1,BUY candidate,1,197.5352,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-20,340930,유일에너테크,KOSDAQ,LONG,0.050000,2,BUY candidate,2,107.4074,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-20,098460,고영,KOSDAQ,LONG,0.050000,3,BUY candidate,3,102.1277,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-20,010770,평화홀딩스,KOSPI,LONG,0.050000,4,BUY candidate,4,92.4125,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-20,388720,유일로보틱스,KOSDAQ,LONG,0.050000,5,BUY candidate,5,91.6667,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-20,105550,엣지파운드리,KOSDAQ,LONG,0.050000,6,BUY candidate,6,91.5114,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-20,351320,에스에이티이엔지,KOSDAQ,LONG,0.050000,7,BUY candidate,7,85.5863,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-20,347700,라이프시맨틱스,KOSDAQ,LONG,0.050000,8,BUY candidate,8,79.9097,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-20,080220,제주반도체,KOSDAQ,LONG,0.050000,9,BUY candidate,9,77.0727,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-20,113810,디젠스,KOSDAQ,LONG,0.050000,10,BUY candidate,10,75.7553,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-20,377030,맥스트,KOSDAQ,LONG,0.050000,11,BUY candidate,11,74.1818,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-20,382150,온코크로스,KOSDAQ,LONG,0.050000,12,BUY candidate,12,74.0788,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-20,419530,SAMG엔터,KOSDAQ,LONG,0.050000,13,BUY candidate,13,73.9745,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-20,438700,버넥트,KOSDAQ,LONG,0.050000,14,BUY candidate,14,73.3108,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-20,222800,심텍,KOSDAQ,LONG,0.050000,15,BUY candidate,15,70.0252,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-20,090710,휴림로봇,KOSDAQ,LONG,0.050000,16,BUY candidate,16,69.5815,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-20,119850,지엔씨에너지,KOSDAQ,LONG,0.050000,17,BUY candidate,17,69.5171,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-20,082270,젬백스,KOSDAQ,LONG,0.050000,18,BUY candidate,18,69.2308,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-20,356860,티엘비,KOSDAQ,LONG,0.050000,19,BUY candidate,19,68.7259,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-20,012450,한화에어로스페이스,KOSPI,LONG,0.050000,20,BUY candidate,20,68.6275,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-21,226950,올릭스,KOSDAQ,LONG,0.050000,1,BUY candidate,1,206.4631,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-21,388720,유일로보틱스,KOSDAQ,LONG,0.050000,2,BUY candidate,2,110.9792,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-21,105550,엣지파운드리,KOSDAQ,LONG,0.050000,3,BUY candidate,3,104.3478,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-21,010770,평화홀딩스,KOSPI,LONG,0.050000,4,BUY candidate,4,93.9279,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-21,340930,유일에너테크,KOSDAQ,LONG,0.050000,5,BUY candidate,5,91.6124,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-21,382150,온코크로스,KOSDAQ,LONG,0.050000,6,BUY candidate,6,88.1406,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-21,065170,비엘팜텍,KOSDAQ,LONG,0.050000,7,BUY candidate,7,86.5672,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-21,377030,맥스트,KOSDAQ,LONG,0.050000,8,BUY candidate,8,84.5192,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-21,347700,라이프시맨틱스,KOSDAQ,LONG,0.050000,9,BUY candidate,9,79.2115,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-21,082270,젬백스,KOSDAQ,LONG,0.050000,10,BUY candidate,10,78.7679,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-21,012450,한화에어로스페이스,KOSPI,LONG,0.050000,11,BUY candidate,11,74.8344,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-21,241520,DSC인베스트먼트,KOSDAQ,LONG,0.050000,12,BUY candidate,12,73.9895,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-21,113810,디젠스,KOSDAQ,LONG,0.050000,13,BUY candidate,13,73.3021,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-21,119850,지엔씨에너지,KOSDAQ,LONG,0.050000,14,BUY candidate,14,71.9043,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-21,351320,에스에이티이엔지,KOSDAQ,LONG,0.050000,15,BUY candidate,15,67.8322,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-21,090710,휴림로봇,KOSDAQ,LONG,0.050000,16,BUY candidate,16,67.3755,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-21,419530,SAMG엔터,KOSDAQ,LONG,0.050000,17,BUY candidate,17,67.2378,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-21,331520,밸로프,KOSDAQ,LONG,0.050000,18,BUY candidate,18,65.1050,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-21,172670,에이엘티,KOSDAQ,LONG,0.050000,19,BUY candidate,19,64.4737,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-21,038390,레드캡투어,KOSDAQ,LONG,0.050000,20,BUY candidate,20,63.7931,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
